Index,Time,(INS).Yaw
1800,42.203000,-35.5343208
1801,42.223000,-35.5399742
1802,42.267000,-35.5674934
1803,42.287000,-35.5764999
1804,42.306000,-35.5844612
1805,42.325000,-35.5920601
1806,42.344000,-35.5967789
1807,42.363000,-35.6049805
1808,42.382000,-35.6124992
1809,42.402000,-35.6206322
1810,42.421000,-35.6294174
1811,42.440000,-35.6446877
1812,42.466000,-35.6534042
1813,42.509000,-35.6731071
1814,42.527000,-35.6779785
1815,42.547000,-35.683094
1816,42.567000,-35.6877632
1817,42.587000,-35.6916428
1818,42.606000,-35.6979027
1819,42.627000,-35.7111206
1820,42.647000,-35.725769
1821,42.667000,-35.7406616
1822,42.686000,-35.7488365
1823,42.706000,-35.7604408
1824,42.725000,-35.7687454
1825,42.770000,-35.7856483
1826,42.790000,-35.7939034
1827,42.809000,-35.8018875
1828,42.829000,-35.813015
1829,42.848000,-35.827095
1830,42.875000,-35.8370285
1831,42.894000,-35.8468018
1832,42.913000,-35.8567619
1833,42.932000,-35.8622704
1834,42.950000,-35.8684196
1835,42.970000,-35.8774567
1836,42.993000,-35.8864059
1837,43.030000,-35.9016342
1838,43.048000,-35.9103394
1839,43.068000,-35.922863
1840,43.088000,-35.9291
1841,43.107000,-35.9349442
1842,43.126000,-35.9429893
1843,43.146000,-35.9503593
1844,43.165000,-35.9575424
1845,43.184000,-35.9659424
1846,43.205000,-35.9746094
1847,43.226000,-35.9857101
1848,43.278000,-36.0042839
1849,43.299000,-36.0117607
1850,43.320000,-36.017849
1851,43.341000,-36.0282936
1852,43.361000,-36.0376472
1853,43.396000,-36.0437469
1854,43.417000,-36.0523262
1855,43.440000,-36.064846
1856,43.460000,-36.0725861
1857,43.479000,-36.0789719
1858,43.534000,-36.0958977
1859,43.554000,-36.1027145
1860,43.573000,-36.1108017
1861,43.593000,-36.1180878
1862,43.614000,-36.1257019
1863,43.633000,-36.1323166
1864,43.656000,-36.1431465
1865,43.676000,-36.1579819
1866,43.709000,-36.1660347
1867,43.729000,-36.173687
1868,43.772000,-36.1909103
1869,43.791000,-36.1988602
1870,43.819000,-36.2067184
1871,43.839000,-36.2158203
1872,43.857000,-36.2208862
1873,43.877000,-36.2313347
1874,43.897000,-36.2365227
1875,43.917000,-36.2448387
1876,43.936000,-36.2507095
1877,43.956000,-36.2603493
1878,43.977000,-36.2690468
1879,44.035000,-36.2877693
1880,44.062000,-36.2951012
1881,44.081000,-36.3039703
1882,44.113000,-36.3124771
1883,44.132000,-36.3142853
1884,44.157000,-36.3241196
1885,44.177000,-36.3311958
1886,44.200000,-36.3377762
1887,44.220000,-36.3442497
1888,44.262000,-36.3572807
1889,44.281000,-36.3665352
1890,44.299000,-36.3749428
1891,44.320000,-36.3790894
1892,44.339000,-36.385994
1893,44.359000,-36.3951912
1894,44.378000,-36.4012566
1895,44.399000,-36.4079247
1896,44.418000,-36.4146538
1897,44.437000,-36.4209175
1898,44.458000,-36.4297905
1899,44.476000,-36.4342842
1900,44.507000,-36.4545097
1901,44.562000,-36.4604225
1902,44.580000,-36.4628448
1903,44.599000,-36.4670296
1904,44.618000,-36.4735298
1905,44.637000,-36.4802437
1906,44.658000,-36.4863625
1907,44.677000,-36.4959908
1908,44.698000,-36.5053749
1909,44.717000,-36.5111275
1910,44.761000,-36.5184555
1911,44.780000,-36.5233421
1912,44.800000,-36.528244
1913,44.820000,-36.531498
1914,44.847000,-36.5420303
1915,44.866000,-36.5488625
1916,44.887000,-36.5565453
1917,44.908000,-36.5620193
1918,44.927000,-36.5659103
1919,44.948000,-36.5703773
1920,44.968000,-36.5744057
1921,45.023000,-36.5869827
1922,45.044000,-36.593338
1923,45.063000,-36.598362
1924,45.082000,-36.6015701
1925,45.101000,-36.607132
1926,45.120000,-36.6108704
1927,45.139000,-36.6151352
1928,45.158000,-36.6220284
1929,45.180000,-36.6221352
1930,45.204000,-36.629673
1931,45.224000,-36.635334
1932,45.270000,-36.6501961
1933,45.290000,-36.6560974
1934,45.310000,-36.6616707
1935,45.329000,-36.6665726
1936,45.348000,-36.6782265
1937,45.371000,-36.6809654
1938,45.392000,-36.6866455
1939,45.414000,-36.6928711
1940,45.433000,-36.6973953
1941,45.453000,-36.7007523
1942,45.474000,-36.7059708
1943,45.521000,-36.7207184
1944,45.540000,-36.7256203
1945,45.559000,-36.7304878
1946,45.579000,-36.7358818
1947,45.599000,-36.740818
1948,45.619000,-36.7445107
1949,45.640000,-36.7502136
1950,45.661000,-36.7518692
1951,45.679000,-36.7567482
1952,45.699000,-36.761631
1953,45.719000,-36.7654991
1954,45.766000,-36.7793732
1955,45.785000,-36.7818413
1956,45.804000,-36.7863197
1957,45.823000,-36.7906609
1958,45.850000,-36.797905
1959,45.868000,-36.8005714
1960,45.889000,-36.8110352
1961,45.910000,-36.8157959
1962,45.929000,-36.8195839
1963,45.949000,-36.8239517
1964,45.969000,-36.8257828
1965,46.019000,-36.8375168
1966,46.039000,-36.8432503
1967,46.061000,-36.846756
1968,46.081000,-36.8510666
1969,46.100000,-36.8531418
1970,46.119000,-36.8549652
1971,46.140000,-36.8572655
1972,46.160000,-36.8600311
1973,46.179000,-36.8632889
1974,46.199000,-36.8680038
1975,46.218000,-36.8732567
1976,46.248000,-36.8799019
1977,46.274000,-36.8854103
1978,46.293000,-36.8866272
1979,46.314000,-36.8903389
1980,46.333000,-36.8940392
1981,46.357000,-36.8991547
1982,46.377000,-36.9032478
1983,46.396000,-36.9090118
1984,46.417000,-36.9145889
1985,46.435000,-36.9228783
1986,46.455000,-36.9293289
1987,46.476000,-36.9322319
1988,46.514000,-36.9411621
1989,46.533000,-36.9482841
1990,46.552000,-36.9523048
1991,46.571000,-36.9588013
1992,46.591000,-36.9633598
1993,46.610000,-36.9664307
1994,46.630000,-36.9705315
1995,46.649000,-36.9745483
1996,46.667000,-36.9804764
1997,46.691000,-36.985405
1998,46.711000,-36.9908524
1999,46.730000,-36.9958725
2000,46.774000,-37.002037
2001,46.793000,-37.0024033
2002,46.813000,-37.0059204
2003,46.831000,-37.010376
2004,46.867000,-37.0169601
2005,46.888000,-37.0207748
2006,46.908000,-37.0242004
2007,46.929000,-37.0259933
2008,46.949000,-37.0307922
2009,46.973000,-37.0310249
2010,47.012000,-37.0350914
2011,47.031000,-37.0389023
2012,47.050000,-37.0423508
2013,47.071000,-37.0447388
2014,47.092000,-37.0523262
2015,47.110000,-37.0569916
2016,47.129000,-37.0585937
2017,47.150000,-37.0597229
2018,47.169000,-37.061924
2019,47.188000,-37.0654068
2020,47.207000,-37.0690498
2021,47.226000,-37.0698471
2022,47.272000,-37.0783768
2023,47.290000,-37.0816422
2024,47.312000,-37.0859413
2025,47.332000,-37.088932
2026,47.357000,-37.0937691
2027,47.376000,-37.0978241
2028,47.396000,-37.100975
2029,47.415000,-37.101963
2030,47.433000,-37.1048088
2031,47.454000,-37.11092
2032,47.474000,-37.11092
2033,47.514000,-37.1170731
2034,47.531000,-37.1239204
2035,47.553000,-37.1297913
2036,47.574000,-37.1348953
2037,47.593000,-37.1380272
2038,47.612000,-37.1392746
2039,47.637000,-37.1420631
2040,47.657000,-37.1447105
2041,47.678000,-37.1473351
2042,47.698000,-37.1499214
2043,47.718000,-37.1509285
2044,47.750000,-37.1564407
2045,47.776000,-37.1663055
2046,47.801000,-37.1696968
2047,47.820000,-37.173008
2048,47.842000,-37.176384
2049,47.861000,-37.1815338
2050,47.882000,-37.1850319
2051,47.902000,-37.1885414
2052,47.920000,-37.1915398
2053,47.939000,-37.1950111
2054,47.960000,-37.198185
2055,47.979000,-37.2014122
2056,48.017000,-37.20755
2057,48.037000,-37.2098503
2058,48.058000,-37.2128868
2059,48.077000,-37.2177887
2060,48.096000,-37.2235413
2061,48.116000,-37.2272758
2062,48.142000,-37.2292938
2063,48.160000,-37.2326355
2064,48.180000,-37.2320518
2065,48.199000,-37.2375641
2066,48.219000,-37.2378349
2067,48.262000,-37.2450905
2068,48.284000,-37.2480392
2069,48.306000,-37.2514458
2070,48.326000,-37.2520866
2071,48.346000,-37.2538414
2072,48.368000,-37.256546
2073,48.387000,-37.2558556
2074,48.407000,-37.2566185
2075,48.428000,-37.2592506
2076,48.448000,-37.2585373
2077,48.467000,-37.2623901
2078,48.489000,-37.2652664
2079,48.529000,-37.2736931
2080,48.549000,-37.2771454
2081,48.568000,-37.280838
2082,48.588000,-37.2844582
2083,48.607000,-37.2882385
2084,48.627000,-37.2933121
2085,48.647000,-37.2910881
2086,48.667000,-37.2927589
2087,48.686000,-37.2974815
2088,48.706000,-37.2971687
2089,48.725000,-37.2996521
2090,48.770000,-37.3052063
2091,48.788000,-37.3095207
2092,48.808000,-37.3127213
2093,48.827000,-37.3134842
2094,48.846000,-37.3164062
2095,48.865000,-37.3181076
2096,48.884000,-37.3184242
2097,48.905000,-37.320507
2098,48.925000,-37.3211403
2099,48.946000,-37.3225441
2100,48.972000,-37.3252296
2101,49.012000,-37.3278656
2102,49.033000,-37.331955
2103,49.052000,-37.335392
2104,49.073000,-37.3342476
2105,49.093000,-37.3365059
2106,49.114000,-37.3376579
2107,49.140000,-37.3416481
2108,49.160000,-37.3391685
2109,49.181000,-37.3431168
2110,49.201000,-37.3455124
2111,49.219000,-37.349884
2112,49.269000,-37.3514366
2113,49.287000,-37.3528633
2114,49.308000,-37.3509789
2115,49.328000,-37.3538437
2116,49.346000,-37.350666
2117,49.366000,-37.3551674
2118,49.385000,-37.3573341
2119,49.405000,-37.3608551
2120,49.429000,-37.3652115
2121,49.449000,-37.3672829
2122,49.470000,-37.3700638
2123,49.516000,-37.3700905
2124,49.534000,-37.3727951
2125,49.556000,-37.3761826
2126,49.576000,-37.3747406
2127,49.601000,-37.3782501
2128,49.622000,-37.3796349
2129,49.640000,-37.3847122
2130,49.659000,-37.3860397
2131,49.679000,-37.3854752
2132,49.698000,-37.3872528
2133,49.718000,-37.3847466
2134,49.768000,-37.3846359
2135,49.788000,-37.385746
2136,49.808000,-37.3863983
2137,49.826000,-37.3878212
2138,49.845000,-37.386055
2139,49.866000,-37.3874969
2140,49.887000,-37.3876419
2141,49.907000,-37.3901596
2142,49.927000,-37.3933029
2143,49.947000,-37.392849
2144,49.967000,-37.3974648
2145,50.017000,-37.402401
2146,50.035000,-37.4008713
2147,50.054000,-37.3986664
2148,50.074000,-37.4018517
2149,50.095000,-37.4033356
2150,50.114000,-37.4042931
2151,50.135000,-37.4069519
2152,50.160000,-37.4080544
2153,50.178000,-37.4105949
2154,50.198000,-37.4115982
2155,50.218000,-37.4119377
2156,50.267000,-37.4122391
2157,50.286000,-37.4126434
2158,50.306000,-37.4128571
2159,50.327000,-37.4138184
2160,50.365000,-37.4140778
2161,50.385000,-37.4150848
2162,50.406000,-37.4183884
2163,50.427000,-37.4190063
2164,50.446000,-37.4157219
2165,50.466000,-37.415184
2166,50.517000,-37.4172363
2167,50.537000,-37.41922
2168,50.555000,-37.4184761
2169,50.575000,-37.4196205
2170,50.602000,-37.4230652
2171,50.624000,-37.426609
2172,50.643000,-37.4278946
2173,50.661000,-37.4282455
2174,50.680000,-37.4294434
2175,50.701000,-37.4293709
2176,50.721000,-37.429306
2177,50.743000,-37.4325142
2178,50.779000,-37.4312592
2179,50.800000,-37.4307709
2180,50.820000,-37.4306107
2181,50.842000,-37.4297485
2182,50.862000,-37.4303398
2183,50.882000,-37.4317665
2184,50.901000,-37.4373398
2185,50.923000,-37.4432564
2186,50.942000,-37.445385
2187,50.963000,-37.4478683
2188,51.015000,-37.4476433
2189,51.040000,-37.4400597
2190,51.062000,-37.4406357
2191,51.080000,-37.4398766
2192,51.099000,-37.4402504
2193,51.119000,-37.4401131
2194,51.140000,-37.4387779
2195,51.160000,-37.4409637
2196,51.179000,-37.4422035
2197,51.199000,-37.4444199
2198,51.219000,-37.4450188
2199,51.238000,-37.4472008
2200,51.282000,-37.4523201
2201,51.301000,-37.4559822
2202,51.321000,-37.4552841
2203,51.340000,-37.4568634
2204,51.359000,-37.4529648
2205,51.378000,-37.4516487
2206,51.399000,-37.4510803
2207,51.418000,-37.449646
2208,51.438000,-37.4462624
2209,51.458000,-37.4470253
2210,51.478000,-37.4490776
2211,51.523000,-37.4522514
2212,51.543000,-37.4510765
2213,51.562000,-37.4547653
2214,51.582000,-37.4535522
2215,51.603000,-37.4497681
2216,51.623000,-37.4463806
2217,51.644000,-37.4459305
2218,51.663000,-37.4460945
2219,51.682000,-37.445652
2220,51.708000,-37.4476242
2221,51.727000,-37.4465256
2222,51.770000,-37.4450302
2223,51.790000,-37.4463577
2224,51.811000,-37.4463768
2225,51.830000,-37.4470711
2226,51.849000,-37.4480896
2227,51.873000,-37.4489288
2228,51.892000,-37.4461784
2229,51.926000,-37.4448853
2230,51.946000,-37.4427338
2231,51.965000,-37.4446602
2232,52.012000,-37.4470367
2233,52.031000,-37.4493065
2234,52.051000,-37.4499054
2235,52.071000,-37.4514771
2236,52.097000,-37.454361
2237,52.117000,-37.4540138
2238,52.136000,-37.4515724
2239,52.154000,-37.448185
2240,52.174000,-37.4469719
2241,52.196000,-37.4458618
2242,52.217000,-37.4461899
2243,52.265000,-37.4470215
2244,52.284000,-37.4477348
2245,52.306000,-37.4457436
2246,52.325000,-37.4457932
2247,52.344000,-37.4468613
2248,52.363000,-37.4443817
2249,52.385000,-37.4465866
2250,52.406000,-37.4461937
2251,52.425000,-37.4450722
2252,52.445000,-37.4474411
2253,52.465000,-37.4454803
2254,52.490000,-37.4457512
2255,52.524000,-37.4463272
2256,52.543000,-37.4475136
2257,52.563000,-37.4475212
2258,52.582000,-37.4477844
2259,52.604000,-37.4498863
2260,52.624000,-37.4496117
2261,52.647000,-37.450779
2262,52.668000,-37.4519806
2263,52.688000,-37.4503746
2264,52.711000,-37.4478035
2265,52.764000,-37.4493103
2266,52.782000,-37.4525261
2267,52.803000,-37.454422
2268,52.823000,-37.4547997
2269,52.845000,-37.4547424
2270,52.867000,-37.4570923
2271,52.886000,-37.4590874
2272,52.910000,-37.4601974
2273,52.930000,-37.4569626
2274,52.969000,-37.4548988
2275,52.989000,-37.4563675
2276,53.009000,-37.4551125
2277,53.030000,-37.4605484
2278,53.049000,-37.4591331
2279,53.069000,-37.4624596
2280,53.093000,-37.4631767
2281,53.115000,-37.464859
2282,53.135000,-37.4661446
2283,53.154000,-37.4653854
2284,53.176000,-37.4672546
2285,53.222000,-37.4666405
2286,53.241000,-37.4661484
2287,53.260000,-37.4685059
2288,53.279000,-37.467804
2289,53.298000,-37.4700203
2290,53.318000,-37.4706116
2291,53.337000,-37.4710045
2292,53.364000,-37.4707947
2293,53.384000,-37.4744225
2294,53.402000,-37.4756126
2295,53.424000,-37.4776039
2296,53.478000,-37.4823532
2297,53.497000,-37.4827271
2298,53.517000,-37.4796028
2299,53.537000,-37.478466
2300,53.556000,-37.4790115
2301,53.577000,-37.4807587
2302,53.597000,-37.4811287
2303,53.616000,-37.4846268
2304,53.650000,-37.4852295
2305,53.670000,-37.486557
2306,53.691000,-37.487915
2307,53.736000,-37.4844093
2308,53.756000,-37.4866104
2309,53.777000,-37.4857826
2310,53.796000,-37.4874077
2311,53.815000,-37.4888954
2312,53.835000,-37.4897537
2313,53.854000,-37.4913177
2314,53.874000,-37.4900398
2315,53.893000,-37.489254
2316,53.912000,-37.488163
2317,53.938000,-37.4886246
2318,53.984000,-37.4887199
2319,54.002000,-37.4904175
2320,54.023000,-37.4913177
2321,54.043000,-37.489212
2322,54.150000,-37.4883957
2323,54.169000,-37.4871025
2324,54.187000,-37.4874306
2325,54.232000,-37.4866714
2326,54.250000,-37.486702
2327,54.269000,-37.4831467
2328,54.294000,-37.4805603
2329,54.316000,-37.4814224
2330,54.336000,-37.4812431
2331,54.355000,-37.4809761
2332,54.376000,-37.4810791
2333,54.397000,-37.4805946
2334,54.419000,-37.4808159
2335,54.443000,-37.4760323
2336,54.475000,-37.4748116
2337,54.494000,-37.4764557
2338,54.514000,-37.4762726
2339,54.533000,-37.4716797
2340,54.554000,-37.4713707
2341,54.574000,-37.4714012
2342,54.599000,-37.4694748
2343,54.618000,-37.4690437
2344,54.639000,-37.4676247
2345,54.660000,-37.4671631
2346,54.678000,-37.4667854
2347,54.699000,-37.4656219
2348,54.740000,-37.4701996
2349,54.759000,-37.4673843
2350,54.780000,-37.4651299
2351,54.798000,-37.4655228
2352,54.819000,-37.4654579
2353,54.841000,-37.4645157
2354,54.858000,-37.4655495
2355,54.878000,-37.4652328
2356,54.896000,-37.4662323
2357,54.916000,-37.4696388
2358,54.935000,-37.4698639
2359,54.984000,-37.4655457
2360,55.004000,-37.4660912
2361,55.025000,-37.4624939
2362,55.044000,-37.4600334
2363,55.063000,-37.458847
2364,55.082000,-37.4571686
2365,55.107000,-37.4580612
2366,55.128000,-37.4578819
2367,55.149000,-37.4573326
2368,55.170000,-37.4575691
2369,55.189000,-37.4583206
2370,55.241000,-37.4561539
2371,55.260000,-37.4564781
2372,55.279000,-37.45644
2373,55.298000,-37.4563293
2374,55.318000,-37.4532166
2375,55.337000,-37.4528351
2376,55.356000,-37.4537849
2377,55.376000,-37.4538956
2378,55.396000,-37.4525223
2379,55.416000,-37.4538841
2380,55.440000,-37.4528999
2381,55.478000,-37.453064
2382,55.497000,-37.4535332
2383,55.518000,-37.4502869
2384,55.536000,-37.4508743
2385,55.558000,-37.4523697
2386,55.578000,-37.4523735
2387,55.602000,-37.4507866
2388,55.621000,-37.4486618
2389,55.642000,-37.4472961
2390,55.661000,-37.4480286
2391,55.680000,-37.4478188
2392,55.727000,-37.4476318
2393,55.747000,-37.4495163
2394,55.767000,-37.4492836
2395,55.787000,-37.4492645
2396,55.808000,-37.4485626
2397,55.827000,-37.4450493
2398,55.849000,-37.4462547
2399,55.871000,-37.4459724
2400,55.891000,-37.4463615
2401,55.911000,-37.4451752
2402,55.931000,-37.4472313
2403,55.980000,-37.4458046
2404,56.000000,-37.4462242
2405,56.019000,-37.447937
2406,56.041000,-37.4470253
2407,56.061000,-37.448555
2408,56.080000,-37.4463539
2409,56.100000,-37.446682
2410,56.121000,-37.4475517
2411,56.140000,-37.4440269
2412,56.161000,-37.4419289
2413,56.180000,-37.440979
2414,56.229000,-37.4404945
2415,56.250000,-37.4409256
2416,56.268000,-37.442749
2417,56.287000,-37.444519
2418,56.308000,-37.4469757
2419,56.328000,-37.4487953
2420,56.346000,-37.4508171
2421,56.371000,-37.4470596
2422,56.391000,-37.4485054
2423,56.410000,-37.4484215
2424,56.429000,-37.4474297
2425,56.451000,-37.4468803
2426,56.485000,-37.4458961
2427,56.504000,-37.4479218
2428,56.525000,-37.4460907
2429,56.545000,-37.4448433
2430,56.564000,-37.4458122
2431,56.585000,-37.4419899
2432,56.606000,-37.4432793
2433,56.626000,-37.4433899
2434,56.651000,-37.4408226
2435,56.671000,-37.4406891
2436,56.692000,-37.4371605
2437,56.716000,-37.438591
2438,56.746000,-37.439682
2439,56.766000,-37.4401245
2440,56.784000,-37.4396553
2441,56.804000,-37.4390106
2442,56.825000,-37.4388199
2443,56.844000,-37.4388351
2444,56.864000,-37.4395485
2445,56.885000,-37.4403419
2446,56.905000,-37.443737
2447,56.924000,-37.4413986
2448,56.971000,-37.4398117
2449,56.990000,-37.441555
2450,57.012000,-37.441494
2451,57.032000,-37.4399643
2452,57.057000,-37.4403458
2453,57.075000,-37.4455566
2454,57.095000,-37.4459305
2455,57.116000,-37.4441071
2456,57.137000,-37.4449539
2457,57.165000,-37.447628
2458,57.186000,-37.4462166
2459,57.232000,-37.4480591
2460,57.251000,-37.4493179
2461,57.273000,-37.447773
2462,57.293000,-37.4481659
2463,57.315000,-37.4469147
2464,57.334000,-37.4466705
2465,57.355000,-37.4468422
2466,57.376000,-37.4481621
2467,57.396000,-37.4478188
2468,57.414000,-37.4484978
2469,57.472000,-37.4444962
2470,57.497000,-37.4479065
2471,57.516000,-37.4468307
2472,57.537000,-37.4461632
2473,57.556000,-37.4487991
2474,57.575000,-37.4498863
2475,57.594000,-37.4508705
2476,57.614000,-37.4517822
2477,57.632000,-37.45261
2478,57.653000,-37.4546585
2479,57.675000,-37.4550438
2480,57.728000,-37.4602966
2481,57.747000,-37.4602623
2482,57.766000,-37.4596863
2483,57.785000,-37.4603233
2484,57.806000,-37.4580231
2485,57.826000,-37.4582748
2486,57.846000,-37.4557686
2487,57.869000,-37.4521065
2488,57.888000,-37.4524765
2489,57.910000,-37.4516449
2490,57.929000,-37.4522209
2491,57.954000,-37.4500847
2492,57.985000,-37.4552879
2493,58.004000,-37.4591866
2494,58.025000,-37.4648895
2495,58.043000,-37.4668617
2496,58.069000,-37.4675102
2497,58.089000,-37.465786
2498,58.110000,-37.4685135
2499,58.128000,-37.46875
2500,58.147000,-37.4696045
2501,58.169000,-37.4726448
2502,58.191000,-37.4731636
2503,58.227000,-37.4726181
2504,58.248000,-37.4739075
2505,58.278000,-37.4736481
2506,58.297000,-37.47295
2507,58.316000,-37.4704895
2508,58.337000,-37.4691963
2509,58.357000,-37.4707146
2510,58.378000,-37.4777107
2511,58.398000,-37.4840279
2512,58.417000,-37.4846878
2513,58.437000,-37.4867821
2514,58.481000,-37.4848213
2515,58.501000,-37.4840927
2516,58.521000,-37.4800224
2517,58.539000,-37.4813347
2518,58.559000,-37.4810715
2519,58.580000,-37.4854507
2520,58.599000,-37.4899559
2521,58.618000,-37.4931335
2522,58.638000,-37.4943733
2523,58.658000,-37.4963989
2524,58.685000,-37.4952583
2525,58.724000,-37.4856339
2526,58.744000,-37.4818916
2527,58.763000,-37.4797707
2528,58.783000,-37.4829788
2529,58.803000,-37.4902115
2530,58.824000,-37.4953461
2531,58.844000,-37.5018845
2532,58.863000,-37.504097
2533,58.882000,-37.5048752
2534,58.908000,-37.5012665
2535,58.928000,-37.4959106
2536,58.974000,-37.4936333
2537,58.992000,-37.4925804
2538,59.018000,-37.4916992
2539,59.039000,-37.4943924
2540,59.059000,-37.4964333
2541,59.078000,-37.4973335
2542,59.097000,-37.4976654
2543,59.116000,-37.5009155
2544,59.135000,-37.5011215
2545,59.156000,-37.5019035
2546,59.176000,-37.4992676
2547,59.222000,-37.4962692
2548,59.240000,-37.4966393
2549,59.260000,-37.4962425
2550,59.281000,-37.4996719
2551,59.302000,-37.5024643
2552,59.322000,-37.5029564
2553,59.342000,-37.5059052
2554,59.363000,-37.5102005
2555,59.381000,-37.5101624
2556,59.401000,-37.5084
2557,59.421000,-37.5090866
2558,59.440000,-37.5057487
2559,59.483000,-37.3389854
2560,59.503000,-37.2752266
2561,59.523000,-37.2570648
2562,59.541000,-37.2747536
2563,59.562000,-37.3071022
2564,59.588000,-37.3171616
2565,59.607000,-37.3744354
2566,59.627000,-37.5894814
2567,59.647000,-37.9564629
2568,59.666000,-38.2048988
2569,59.687000,-37.1397057
2570,59.732000,-26.2467251
2571,59.753000,-21.045105
2572,59.774000,-15.8267012
2573,59.793000,-10.79039
2574,59.819000,-7.06642103
2575,59.839000,-6.42435598
2576,59.858000,-6.482409
2577,59.877000,-9.38123131
2578,59.897000,-13.8460302
2579,59.917000,-20.1404629
2580,59.937000,-27.5887604
2581,59.983000,-43.2232285
2582,60.003000,-48.8992653
2583,60.023000,-52.4559517
2584,60.043000,-54.6681252
2585,60.062000,-56.2798691
2586,60.081000,-57.345089
2587,60.100000,-58.0108528
2588,60.121000,-58.7395859
2589,60.142000,-59.1198845
2590,60.161000,-59.118042
2591,60.181000,-59.1483269
2592,60.209000,-59.2643356
2593,60.242000,-59.3280945
2594,60.262000,-59.3229408
2595,60.281000,-59.3267365
2596,60.302000,-59.3296394
2597,60.320000,-59.3211098
2598,60.339000,-59.1109772
2599,60.366000,-56.9517403
2600,60.385000,-53.0510559
2601,60.404000,-48.5718384
2602,60.425000,-43.3175964
2603,60.444000,-38.2928619
2604,60.482000,-28.1033764
2605,60.502000,-22.7882309
2606,60.526000,-18.9234524
2607,60.546000,-17.9048538
2608,60.567000,-18.0157013
2609,60.588000,-20.0656452
2610,60.607000,-24.314146
2611,60.626000,-30.0558681
2612,60.645000,-37.7156296
2613,60.666000,-45.4706993
2614,60.691000,-51.9008865
2615,60.728000,-56.9378471
2616,60.748000,-57.1310463
2617,60.767000,-55.8550797
2618,60.789000,-51.4859467
2619,60.810000,-44.4397278
2620,60.828000,-36.9009628
2621,60.849000,-29.6512413
2622,60.867000,-23.788496
2623,60.888000,-18.9444695
2624,60.913000,-14.4254723
2625,60.932000,-14.214469
2626,60.980000,-26.7216434
2627,61.000000,-34.8643837
2628,61.021000,-43.1622353
2629,61.040000,-49.3240356
2630,61.060000,-54.4080276
2631,61.095000,-60.6394043
2632,61.115000,-61.5431137
2633,61.135000,-59.9345551
2634,61.157000,-55.3400536
2635,61.177000,-49.216259
2636,61.230000,-30.6445789
2637,61.250000,-25.258707
2638,61.269000,-20.8756104
